ejecucion,generacion,mejor,promedio,peor
4,114,0.680500,0.659344,0.525517
4,115,0.680500,0.654010,0.553963
4,116,0.680500,0.658014,0.601681
4,117,0.680500,0.657999,0.564367
4,118,0.680801,0.661716,0.579196
4,119,0.682280,0.665452,0.566576
4,120,0.682280,0.665838,0.572137
4,121,0.682328,0.662915,0.592466
4,122,0.682328,0.653351,0.550297
4,123,0.682328,0.657839,0.545616
4,124,0.682328,0.662177,0.603059
4,125,0.682508,0.665416,0.601914
4,126,0.682508,0.666754,0.615689
4,127,0.682508,0.665006,0.619374
4,128,0.682508,0.661200,0.554986
4,129,0.682508,0.665244,0.560373
4,130,0.682516,0.665570,0.609295
4,131,0.682578,0.662700,0.572328
4,132,0.682578,0.671622,0.636972
4,133,0.682578,0.670334,0.604249
4,134,0.683544,0.672143,0.621459
4,135,0.683544,0.670894,0.612744
4,136,0.683544,0.672519,0.566962
4,137,0.683544,0.674141,0.642565
4,138,0.683750,0.671083,0.635058
4,139,0.683750,0.665874,0.616081
4,140,0.683750,0.667498,0.606894
4,141,0.683750,0.668035,0.577339
4,142,0.683750,0.674718,0.647677
4,143,0.683750,0.674233,0.640699
4,144,0.684352,0.675700,0.629717
4,145,0.684352,0.669950,0.613579
4,146,0.684352,0.671077,0.585132
4,147,0.684352,0.668720,0.597279
4,148,0.684352,0.669599,0.582676
4,149,0.684436,0.669191,0.586330
4,150,0.684436,0.666490,0.471335
4,151,0.684436,0.664673,0.488395
4,152,0.684436,0.673939,0.638289
4,153,0.684436,0.673524,0.618958
4,154,0.684436,0.674088,0.639434
4,155,0.684436,0.670458,0.623819
4,156,0.684436,0.672715,0.628063
4,157,0.684436,0.675747,0.642911
4,158,0.684594,0.674579,0.640998
4,159,0.684798,0.675994,0.620184
4,160,0.684839,0.677508,0.651787
4,161,0.684974,0.673551,0.631562
4,162,0.684974,0.674974,0.623739
4,163,0.684974,0.677963,0.657218
4,164,0.684974,0.676808,0.652037
4,165,0.684974,0.678587,0.652149
4,166,0.684974,0.678299,0.640274
4,167,0.685115,0.679874,0.636586
4,168,0.685115,0.675643,0.640531
4,169,0.685115,0.677173,0.648000
4,170,0.685115,0.679030,0.650513
4,171,0.685982,0.676604,0.621235
4,172,0.685982,0.677876,0.632339
4,173,0.685982,0.674480,0.508456
4,174,0.685982,0.678701,0.649846
4,175,0.685982,0.677160,0.615514
4,176,0.686059,0.677675,0.632258
4,177,0.686059,0.674102,0.564648
4,178,0.686059,0.674498,0.648622
4,179,0.686059,0.671605,0.592140
4,180,0.686059,0.675851,0.639376
4,181,0.686059,0.676355,0.622755
4,182,0.686059,0.679869,0.652735
4,183,0.686059,0.676699,0.642973
4,184,0.686059,0.674798,0.641822
4,185,0.686059,0.676347,0.637678
4,186,0.686059,0.678526,0.629422
4,187,0.686059,0.680343,0.650019
4,188,0.686152,0.678368,0.619116
4,189,0.686152,0.678404,0.637249
4,190,0.686152,0.679782,0.658661
4,191,0.686152,0.677607,0.644539
4,192,0.686152,0.676199,0.609894
4,193,0.686152,0.678871,0.620896
4,194,0.686152,0.675302,0.601861
4,195,0.687051,0.678083,0.644374
4,196,0.687051,0.677801,0.643023
4,197,0.687051,0.675447,0.613138
4,198,0.687051,0.674127,0.619978
4,199,0.687051,0.674164,0.617343
4,200,0.687051,0.672333,0.602048
5,1,0.635352,-4.060842,-11.333579
5,2,0.635352,-3.965915,-15.218388
5,3,0.635352,-3.297348,-14.205269
5,4,0.635352,-2.105229,-7.169408
5,5,0.635352,-1.711602,-8.272736
5,6,0.635352,-1.366602,-8.934778
5,7,0.635352,-0.686168,-3.817573
5,8,0.635352,-0.455961,-3.388951
5,9,0.635352,-0.172436,-2.260764
5,10,0.635352,-0.358463,-3.972284
5,11,0.635352,-0.527236,-5.518652
5,12,0.635352,-0.095095,-2.450878
5,13,0.635352,-0.149924,-2.847124
5,14,0.635352,-0.078332,-2.380527
5,15,0.635352,-0.089271,-1.822603
5,16,0.635352,-0.142814,-2.311519
5,17,0.635352,0.033394,-1.343894
5,18,0.635352,0.156078,-1.082747
5,19,0.635352,0.258454,-0.752199
5,20,0.635352,0.329583,-0.600239
5,21,0.635697,0.404723,-0.595609
5,22,0.635697,0.261122,-0.888437
5,23,0.635697,0.215123,-1.506757
5,24,0.635697,0.257473,-0.569852
5,25,0.636210,0.261441,-0.806136
5,26,0.636210,0.289396,-0.800133
5,27,0.636363,0.235313,-0.911927
5,28,0.636363,0.270483,-0.682381
5,29,0.636363,0.304331,-0.873156
5,30,0.637859,0.259788,-1.551084
5,31,0.637859,0.318196,-1.066183
5,32,0.637859,0.369527,-0.207871
5,33,0.637859,0.382714,-0.272122
5,34,0.637859,0.432427,0.026070
5,35,0.637859,0.424504,-0.617075
5,36,0.637859,0.480305,-0.064577
5,37,0.637859,0.515711,0.237545
5,38,0.637859,0.404869,-0.098248
5,39,0.637859,0.440396,-0.124707
5,40,0.637859,0.470760,-0.328254
5,41,0.637859,0.440769,-0.110052
5,42,0.637859,0.461028,-0.046633
5,43,0.637859,0.497300,0.207318
5,44,0.637859,0.501963,0.155858
5,45,0.637859,0.419257,-0.259124
5,46,0.637859,0.467253,-0.154664
5,47,0.637859,0.503130,0.051327
5,48,0.637859,0.522645,-0.081659
5,49,0.637859,0.516575,0.141508
5,50,0.637859,0.409000,-2.121890
5,51,0.637859,0.503549,0.144406
5,52,0.637859,0.513782,0.016676
5,53,0.637859,0.506634,-0.025826
5,54,0.637859,0.469521,-0.433074
5,55,0.637859,0.489047,-0.220226
5,56,0.637859,0.468572,0.034623
5,57,0.637859,0.434159,-0.697586
5,58,0.637859,0.508014,0.244618
5,59,0.637859,0.453122,-0.498097
5,60,0.637859,0.490188,-0.087578
5,61,0.637859,0.496358,-0.192363
5,62,0.637859,0.527479,0.202071
5,63,0.637859,0.454508,-0.525974
5,64,0.637859,0.501623,0.160883
5,65,0.637859,0.504045,-0.053148
5,66,0.637859,0.502372,0.091077
5,67,0.637859,0.506533,-0.039341
5,68,0.637859,0.486836,0.008175
5,69,0.637859,0.491626,-0.117398
5,70,0.637859,0.480072,-0.053156
5,71,0.637859,0.500817,-0.263340
5,72,0.637859,0.519976,-0.049988
5,73,0.637859,0.491507,-0.273127
5,74,0.637859,0.525654,0.098039
5,75,0.637859,0.520782,0.004991
5,76,0.637859,0.492361,-0.341960
5,77,0.637859,0.498860,0.108109
5,78,0.638159,0.470409,-0.037857
5,79,0.638159,0.481125,0.141269
5,80,0.638159,0.415105,-0.267454
5,81,0.638159,0.476120,0.186101
5,82,0.638159,0.462750,0.038890
5,83,0.638159,0.508709,0.228860
5,84,0.638159,0.459877,-1.180353
5,85,0.638159,0.514111,0.090531
5,86,0.638159,0.497677,0.007550
5,87,0.638159,0.505537,0.088491
5,88,0.638159,0.505107,0.074756
5,89,0.638159,0.489629,-0.018380
5,90,0.638159,0.533773,0.278106
5,91,0.638159,0.523249,0.103672
5,92,0.638159,0.539588,0.259008
5,93,0.638159,0.490129,-0.108983
5,94,0.638159,0.441122,-0.445320
5,95,0.638159,0.484987,0.058233
5,96,0.638159,0.506842,0.172845
5,97,0.638159,0.538024,0.339200
5,98,0.638159,0.529864,0.245493
5,99,0.638159,0.544505,0.289202
5,100,0.639304,0.549844,0.330978
5,101,0.639304,0.579838,0.417469
5,102,0.639304,0.512706,0.149406
5,103,0.639304,0.536213,0.256842
5,104,0.639541,0.547922,0.338632
5,105,0.639541,0.534434,0.172765
5,106,0.639541,0.548139,0.203881
5,107,0.639541,0.554251,0.330810
5,108,0.639541,0.522969,0.235785
5,109,0.639541,0.521040,0.334142
5,110,0.639541,0.536833,0.144231
5,111,0.639541,0.510487,0.116502
5,112,0.639808,0.553707,0.197896
5,113,0.639808,0.536541,0.134132
5,114,0.639808,0.537422,0.069559
5,115,0.639808,0.559631,0.392203
5,116,0.639808,0.571755,0.375373
5,117,0.639808,0.582772,0.414731
5,118,0.639808,0.562463,0.314396
5,119,0.639808,0.574254,0.398205
5,120,0.639808,0.549338,0.340974
5,121,0.639808,0.539519,0.282866
5,122,0.639808,0.547966,0.172931
5,123,0.639808,0.567643,0.330209
5,124,0.639808,0.559543,0.294238
5,125,0.639808,0.568511,0.393875
5,126,0.639808,0.535917,0.035910
5,127,0.639808,0.552745,0.358161
5,128,0.639808,0.570941,0.343183
5,129,0.639808,0.584848,0.349965
5,130,0.640589,0.574584,0.280479
5,131,0.641549,0.593901,0.388504
5,132,0.641549,0.601735,0.471406
5,133,0.644679,0.611069,0.511203
5,134,0.644679,0.615181,0.532450
5,135,0.644679,0.601609,0.370798
5,136,0.644679,0.612678,0.548535
5,137,0.644679,0.585907,0.385133
5,138,0.645367,0.601340,0.469181
5,139,0.645367,0.588541,0.389096
5,140,0.645367,0.591811,0.388887
5,141,0.645665,0.591836,0.480941
5,142,0.645665,0.596430,0.390246
5,143,0.645665,0.608393,0.423705
5,144,0.647327,0.611456,0.479548
5,145,0.647327,0.609163,0.408257
5,146,0.647327,0.608061,0.485083
5,147,0.647327,0.599451,0.352112
5,148,0.647327,0.608204,0.457961
5,149,0.647327,0.599318,0.495098
5,150,0.647327,0.594411,0.394450
5,151,0.648206,0.611456,0.497751
5,152,0.648206,0.608608,0.462805
5,153,0.648206,0.604951,0.412421
5,154,0.648206,0.604712,0.472858
5,155,0.648206,0.602853,0.319381
5,156,0.648484,0.604044,0.451731
5,157,0.648819,0.611343,0.483298
5,158,0.648819,0.600882,0.300301
5,159,0.648819,0.614429,0.466181
5,160,0.648871,0.605376,0.430632
5,161,0.650780,0.606431,0.346906
5,162,0.650934,0.613569,0.414400
5,163,0.650934,0.610777,0.473182
5,164,0.650934,0.573844,0.309760
5,165,0.650934,0.583033,0.357213
5,166,0.650934,0.600587,0.405567
5,167,0.650934,0.609222,0.468742
5,168,0.650934,0.598026,0.404766
5,169,0.650934,0.593597,0.270788
5,170,0.650934,0.596381,0.388659
5,171,0.650934,0.617361,0.525736
5,172,0.650934,0.604374,0.410912
5,173,0.650934,0.602099,0.334923
5,174,0.650934,0.611958,0.499530
5,175,0.650934,0.616640,0.528958
5,176,0.650934,0.612215,0.476626
5,177,0.650934,0.608150,0.479024
5,178,0.650934,0.595066,0.374911
5,179,0.651525,0.594560,0.398621
5,180,0.651525,0.601001,0.451571
5,181,0.651525,0.596986,0.476670
5,182,0.651525,0.599402,0.402550
5,183,0.651525,0.605652,0.449542
5,184,0.651525,0.604588,0.433532
5,185,0.651525,0.597117,0.446619
5,186,0.653377,0.596010,0.277163
5,187,0.653377,0.597378,0.480300
5,188,0.653377,0.584506,0.414926
5,189,0.653750,0.578172,0.383154
5,190,0.653750,0.604531,0.379307
5,191,0.653750,0.610808,0.468261
5,192,0.653750,0.608649,0.462641
5,193,0.654977,0.610888,0.453260
5,194,0.654977,0.621947,0.486880
5,195,0.654977,0.624905,0.542957
5,196,0.654977,0.616798,0.455642
5,197,0.654977,0.621004,0.413744
5,198,0.657586,0.630442,0.497486
5,199,0.657586,0.631419,0.527279
5,200,0.657586,0.610652,0.427363
6,1,0.633374,-3.885549,-10.812613
6,2,0.633374,-4.460804,-18.062983
6,3,0.633374,-3.529657,-17.587402
6,4,0.633374,-2.031914,-14.388333
6,5,0.633374,-0.826300,-6.177074
6,6,0.636510,-0.471678,-2.782943
6,7,0.636510,-0.683146,-3.891317
6,8,0.636510,-0.188676,-2.190559
6,9,0.636510,0.017941,-2.742560
6,10,0.636510,0.111871,-1.824707
6,11,0.636510,0.157332,-1.247216
6,12,0.636510,0.216176,-0.957422
6,13,0.636510,0.300851,-0.585250
6,14,0.637789,0.383829,-0.523092
6,15,0.637789,0.217717,-1.390236
6,16,0.637789,0.254595,-1.674571
6,17,0.637789,0.341901,-0.777369
6,18,0.637789,0.425655,-0.018686
6,19,0.637789,0.482068,0.086596
6,20,0.637789,0.271677,-1.240440
6,21,0.637789,0.364084,-0.925533
6,22,0.637789,0.411016,-0.214373
6,23,0.637789,0.391044,-0.659014
6,24,0.637789,0.436376,-0.741665
6,25,0.637789,0.400519,-0.547442
6,26,0.637789,0.407920,-0.410226
6,27,0.637789,0.368748,-1.374414
6,28,0.637789,0.386644,-0.737331
6,29,0.637789,0.423180,-0.335716
6,30,0.637789,0.425648,-0.250205
6,31,0.637789,0.462299,-0.157855
6,32,0.637789,0.389390,-0.640038
6,33,0.637789,0.348319,-0.987878
6,34,0.637789,0.420678,-0.417289
6,35,0.637789,0.309018,-1.743149
6,36,0.637789,0.408647,-0.195426
6,37,0.637789,0.286657,-0.890495
6,38,0.637789,0.431402,-0.088568
6,39,0.637789,0.417950,-0.463824
6,40,0.637789,0.444064,-0.120050
6,41,0.637789,0.449986,-0.219225
6,42,0.637789,0.442647,-0.509002
6,43,0.638860,0.391208,-0.431791
6,44,0.638860,0.375762,-0.412268
6,45,0.638860,0.397207,-0.388499
6,46,0.638860,0.443108,-0.261081
6,47,0.638860,0.410372,-0.701282
6,48,0.639548,0.489795,-0.184481
6,49,0.639548,0.493078,-0.228060
6,50,0.639548,0.371800,-0.372416
6,51,0.639548,0.399419,-0.555556
6,52,0.639548,0.486686,-0.067712
6,53,0.639548,0.468313,-0.320794
6,54,0.639548,0.430040,-0.375682
6,55,0.639548,0.441497,-0.172050
6,56,0.639548,0.445458,-0.668196
6,57,0.639548,0.424767,-0.868687
6,58,0.639548,0.452500,-0.289372
6,59,0.639548,0.475228,0.032157
6,60,0.639548,0.430917,-0.661604
6,61,0.639548,0.475835,-0.231964
6,62,0.640931,0.488853,-0.571778
6,63,0.640931,0.401647,-0.839148
6,64,0.640931,0.490788,-0.179712
6,65,0.640931,0.459548,-0.222558
6,66,0.640931,0.348551,-0.400090
6,67,0.640931,0.402849,-0.329309
6,68,0.640931,0.413952,-0.503688
6,69,0.640931,0.443575,-0.298603
6,70,0.640931,0.408531,-0.372664
6,71,0.640931,0.447839,0.026834
6,72,0.640931,0.436199,-0.611945
6,73,0.640931,0.497118,-0.186896
6,74,0.640931,0.385832,-0.529134
6,75,0.640931,0.469998,-0.261170
6,76,0.640931,0.460960,-0.137604
6,77,0.640931,0.484470,0.075738
6,78,0.640931,0.463475,-0.145892
6,79,0.640931,0.468723,-0.319520
6,80,0.640931,0.491924,0.045457
6,81,0.641547,0.455282,-0.317168
6,82,0.641547,0.463056,-0.251159
6,83,0.641547,0.417039,-0.307276
6,84,0.641547,0.435626,-0.241013
6,85,0.641547,0.474195,0.085875
6,86,0.641547,0.493703,0.149375
6,87,0.641547,0.463950,-0.312329
6,88,0.641547,0.495852,-0.119509
6,89,0.641547,0.497814,-0.235403
6,90,0.641547,0.442081,-1.167141
6,91,0.641547,0.502186,-0.093327
6,92,0.641547,0.495313,-0.389455
6,93,0.641547,0.475366,-0.055731
6,94,0.641547,0.417398,-0.606152
6,95,0.641547,0.485896,-0.016609
6,96,0.641547,0.397343,-0.383022
6,97,0.641547,0.459619,-0.287271
6,98,0.641547,0.464692,-0.175830
6,99,0.641547,0.505977,0.233340
6,100,0.641547,0.489075,-0.084147
6,101,0.641547,0.408331,-0.740492
6,102,0.641547,0.467912,-0.184600
6,103,0.641547,0.450192,-0.407579
6,104,0.641547,0.481960,-0.037931
6,105,0.641547,0.493585,-0.020266
6,106,0.641547,0.493045,0.079605
6,107,0.641547,0.492137,0.155517
6,108,0.641547,0.504429,-0.093717
6,109,0.641547,0.433145,-0.688934
6,110,0.641547,0.500859,-0.197516
6,111,0.641547,0.493332,0.064630
6,112,0.643715,0.512123,0.112617
6,113,0.643715,0.468165,0.021412
6,114,0.643715,0.515632,0.072716
6,115,0.643715,0.490256,0.047948
6,116,0.643715,0.498041,0.262869
6,117,0.643715,0.451424,-0.306906
6,118,0.643715,0.468457,-0.160863
6,119,0.643715,0.529359,0.278199
6,120,0.643715,0.470203,0.097674
6,121,0.643715,0.461818,-0.035211
6,122,0.643715,0.473502,0.081016
6,123,0.643715,0.472841,-0.216984
6,124,0.643715,0.495058,-0.110436
6,125,0.643715,0.473461,0.030567
6,126,0.643715,0.473784,-0.222875
6,127,0.643715,0.406779,-0.721808
6,128,0.643715,0.472316,-0.005463
6,129,0.643715,0.515518,0.178867
6,130,0.643715,0.528146,0.156663
6,131,0.643715,0.477046,-0.417069
6,132,0.643715,0.522986,0.187278
6,133,0.643715,0.464666,-0.200704
6,134,0.643715,0.507993,0.146459
6,135,0.645808,0.477512,-0.053762
6,136,0.645808,0.475521,0.097065
6,137,0.645808,0.383254,-0.099067
6,138,0.645808,0.462861,-0.087659
6,139,0.645808,0.543099,0.205075
6,140,0.645808,0.532572,0.279502
6,141,0.645808,0.467831,-0.204637
6,142,0.645808,0.477462,-0.413311
6,143,0.645808,0.478544,-0.168869
6,144,0.645808,0.527702,0.158166
6,145,0.645808,0.504872,-0.057264
6,146,0.645808,0.529302,0.178704
6,147,0.645808,0.519673,0.277091
6,148,0.645808,0.507989,0.148701
6,149,0.645808,0.543475,0.245010
6,150,0.645808,0.530651,-0.239933
6,151,0.645808,0.512955,-0.098636
6,152,0.645808,0.524513,0.092953
6,153,0.645808,0.505333,0.106792
6,154,0.645808,0.532905,0.261423
6,155,0.645808,0.533007,0.235015
6,156,0.645808,0.528499,0.262398
6,157,0.645808,0.527190,0.225020
6,158,0.645808,0.543146,0.283773
6,159,0.645808,0.503840,0.146599
6,160,0.645808,0.502053,0.045596
6,161,0.645808,0.512237,0.209478
6,162,0.647825,0.516818,-0.036866
6,163,0.647825,0.514582,0.218160
6,164,0.647825,0.528441,0.222854
6,165,0.647825,0.533185,0.217238
6,166,0.647825,0.532587,0.108113
6,167,0.647825,0.553041,0.319997
6,168,0.647825,0.548610,0.299945
6,169,0.647825,0.534783,0.283458
6,170,0.647825,0.494544,0.115097
6,171,0.647825,0.506920,0.164928
6,172,0.647825,0.506917,0.191481
6,173,0.647825,0.498140,-0.058833
6,174,0.647825,0.527147,0.285644
6,175,0.647825,0.531359,0.225578
6,176,0.647825,0.506930,0.191463
6,177,0.647825,0.530093,0.060317
6,178,0.647825,0.520342,0.276440
6,179,0.647825,0.533140,0.305134
6,180,0.647825,0.521521,0.087005
6,181,0.647825,0.508573,0.190246
6,182,0.647825,0.514274,-0.013109
6,183,0.647825,0.538934,0.304087
6,184,0.647825,0.539540,0.165721
6,185,0.647825,0.549955,0.338408
6,186,0.647825,0.526243,0.279301
6,187,0.647825,0.553889,0.314839
6,188,0.647825,0.522497,-0.057827
6,189,0.647825,0.529724,-0.017160
6,190,0.647825,0.543687,0.154112
6,191,0.647825,0.572366,0.414757
6,192,0.651529,0.579669,0.372534
6,193,0.651529,0.583291,0.393487
6,194,0.652295,0.565303,0.305337
6,195,0.652295,0.577178,0.300911
6,196,0.652295,0.590839,0.363157
6,197,0.652295,0.605167,0.473801
6,198,0.652295,0.615093,0.478937
6,199,0.652425,0.601802,0.476479
6,200,0.652425,0.600293,0.480956
7,1,0.651381,-4.016813,-16.842420
7,2,0.652257,-4.226702,-12.690489
7,3,0.655068,-3.166453,-14.741272
7,4,0.655068,-3.206508,-16.008259
7,5,0.655068,-2.515179,-10.136139
7,6,0.655068,-3.022885,-14.099421
7,7,0.655068,-1.917788,-10.824947
7,8,0.655068,-1.561927,-7.759613
7,9,0.655068,-1.536867,-10.825510
7,10,0.655068,-0.460458,-5.224260
7,11,0.655068,-0.975433,-7.234814
7,12,0.655068,-0.192015,-8.884183
7,13,0.655068,-0.029672,-6.272066
7,14,0.655068,-0.111234,-6.063113
7,15,0.655068,0.052547,-7.084459
7,16,0.655414,0.024242,-5.554017
7,17,0.655414,-0.629364,-8.549848
7,18,0.655414,-0.821810,-7.533259
7,19,0.655414,-0.474720,-7.075608
7,20,0.655414,-0.106255,-7.654728
7,21,0.655414,0.080982,-5.424609
7,22,0.655414,0.273892,-5.507973
7,23,0.655414,-0.165515,-4.954171
7,24,0.655414,0.333729,-4.383105
7,25,0.655414,-0.424857,-8.462726
7,26,0.655414,-0.071390,-6.279197
7,27,0.655414,0.117751,-5.340234
7,28,0.655414,0.309589,-6.341308
7,29,0.655414,-0.044746,-4.821820
7,30,0.655414,0.085106,-6.049585
7,31,0.655414,0.135348,-5.771085
7,32,0.655414,-0.099623,-8.405072
7,33,0.655414,0.131697,-5.225769
7,34,0.655414,0.143228,-5.414049
7,35,0.655766,0.468558,0.338293
7,36,0.655766,-0.686915,-6.623108
7,37,0.655766,-0.235432,-6.320989
7,38,0.655766,0.073955,-4.577898
7,39,0.655766,0.144217,-5.580884
7,40,0.655766,0.481699,0.183958
7,41,0.655766,-0.441528,-8.022380
7,42,0.655766,-0.538178,-6.039943
7,43,0.655766,-0.702229,-8.416103
7,44,0.655766,0.330231,-5.153219
7,45,0.655766,0.193707,-4.907976
7,46,0.655766,0.232472,-4.269623
7,47,0.655766,0.039348,-6.679103
7,48,0.655766,0.171441,-5.050083
7,49,0.655766,0.495154,0.247335
7,50,0.655766,-0.769777,-10.704299
7,51,0.655766,-0.317467,-7.504126
7,52,0.655766,0.044907,-9.030765
7,53,0.655766,0.279188,-5.313980
7,54,0.655766,0.076623,-4.424042
7,55,0.656991,0.422627,-2.743608
7,56,0.656991,-0.515973,-9.538093
7,57,0.656991,0.111270,-5.148875
7,58,0.656991,-0.060135,-6.256436
7,59,0.656991,0.231577,-6.376485
7,60,0.656991,0.175071,-6.130678
7,61,0.656991,0.130614,-5.622759
7,62,0.656991,0.141101,-6.176631
7,63,0.657387,0.516237,0.406514
7,64,0.657387,-0.491263,-6.502366
7,65,0.657510,0.114537,-4.881729
7,66,0.657510,0.041267,-4.586680
7,67,0.657510,-0.651369,-6.991232
7,68,0.657510,-0.800932,-8.292092
7,69,0.657510,-0.413444,-6.076772
7,70,0.657510,0.039937,-5.789104
7,71,0.657510,0.374220,-3.865427
7,72,0.657510,-0.029357,-5.343701
7,73,0.657510,-0.133607,-6.378956
7,74,0.657510,-0.041981,-8.024963
7,75,0.657510,-0.052945,-8.572828
7,76,0.657510,0.379702,-5.122160
7,77,0.657510,-0.094686,-4.862718
7,78,0.657510,-0.145405,-6.654190
7,79,0.657608,0.240081,-5.407235
7,80,0.657608,0.165452,-5.237298
7,81,0.657608,-0.421823,-7.237821
7,82,0.657608,0.108601,-8.757059
7,83,0.657608,-0.099107,-5.289191
7,84,0.657608,0.410055,-1.728671
7,85,0.658003,-0.008015,-4.970212
7,86,0.658138,0.114373,-6.197491
7,87,0.658138,-0.819382,-7.775835
7,88,0.658138,-0.089452,-5.797901
7,89,0.658138,0.385111,-2.141302
7,90,0.658138,-0.032453,-5.256420
7,91,0.658138,-0.334089,-6.464452
7,92,0.658138,-0.048230,-6.603458
7,93,0.658138,0.183047,-4.281385
7,94,0.658138,0.171614,-6.348093
7,95,0.658138,0.367651,-2.334598
7,96,0.658138,0.038398,-9.261330
7,97,0.658138,0.179685,-5.778817
7,98,0.658138,0.157175,-5.853564
7,99,0.658138,0.141846,-5.688609
7,100,0.658138,0.355586,-3.842597
7,101,0.659012,0.240057,-5.526968
7,102,0.659012,-0.293491,-5.814267
7,103,0.659012,0.141293,-5.172266
7,104,0.659012,0.414572,-3.724381
7,105,0.659012,-0.153350,-5.690870
7,106,0.659012,0.489903,0.243260
7,107,0.659012,0.140195,-4.014084
7,108,0.659012,-0.553652,-6.669539
7,109,0.659012,-0.555697,-5.169035
7,110,0.659012,0.071594,-4.955115
7,111,0.659012,0.043601,-5.792389
7,112,0.659012,0.141752,-5.699807
7,113,0.659012,-0.115606,-5.139576
7,114,0.659012,-0.629256,-6.865611
7,115,0.659012,0.214143,-5.228311
7,116,0.659012,-0.235794,-7.571822
7,117,0.659012,0.036149,-5.449192
7,118,0.659012,-0.243941,-6.753245
7,119,0.659012,0.047245,-5.591685
7,120,0.659012,0.222102,-5.361409
7,121,0.659012,0.178656,-5.183840
7,122,0.659012,0.234381,-4.563793
7,123,0.659012,0.361668,-4.590890
7,124,0.659012,-0.267410,-6.255290
7,125,0.659012,0.130438,-5.556533
7,126,0.659012,0.411134,-3.268143
7,127,0.659012,-0.147774,-5.299276
7,128,0.659012,0.184084,-5.379020
7,129,0.659012,0.292987,-4.386434
7,130,0.659012,0.178673,-5.176922
7,131,0.659012,0.146766,-4.536628
7,132,0.659012,0.197562,-5.346589
7,133,0.659012,0.243882,-3.868758
7,134,0.659012,0.313892,-3.168639
7,135,0.659012,0.243731,-4.789476
7,136,0.659012,0.286643,-4.149397
7,137,0.659012,0.236390,-5.977107
7,138,0.659012,0.034966,-7.024655
7,139,0.659012,0.205798,-4.080582
7,140,0.659012,0.280894,-3.046608
7,141,0.659012,0.218568,-4.214409
7,142,0.659012,0.348148,-2.832333
7,143,0.659012,0.251302,-9.392418
7,144,0.659012,0.119956,-6.573576
7,145,0.659012,0.170702,-5.231707
7,146,0.659012,0.210783,-4.057985
7,147,0.659012,0.512409,0.304611
7,148,0.659012,-0.769107,-7.517972
7,149,0.659012,0.155490,-7.332408
7,150,0.659012,0.322193,-3.709370
7,151,0.659012,0.229795,-4.330612
7,152,0.659012,0.246927,-4.298478
7,153,0.659012,0.277256,-4.433261
7,154,0.659012,0.266018,-3.657119
7,155,0.659012,0.190004,-5.377401
7,156,0.659012,0.378374,-6.138012
7,157,0.659012,-0.135200,-4.911398
7,158,0.659012,0.276289,-4.134885
7,159,0.659012,0.147258,-5.665921
7,160,0.659012,0.320917,-5.989577
7,161,0.659012,0.285374,-3.615599
7,162,0.659012,0.136153,-6.281313
7,163,0.659012,0.150975,-6.692885
7,164,0.659012,0.393175,-3.172198
7,165,0.659012,-0.065775,-4.853053
7,166,0.659012,0.024905,-4.414002
7,167,0.659012,0.316684,-3.054598
7,168,0.659012,-0.043431,-8.123922
7,169,0.659012,0.284001,-3.414751
7,170,0.659012,-0.080262,-5.178189
7,171,0.659012,0.298154,-3.133057
7,172,0.659012,0.213624,-5.171163
7,173,0.659012,0.148004,-8.429118
7,174,0.659012,0.411990,-2.111700
7,175,0.659012,0.066713,-4.533425
7,176,0.659012,0.456446,-1.791204
7,177,0.659012,0.019723,-5.939212
7,178,0.659012,0.163427,-5.550856
7,179,0.659012,-0.258654,-5.179361
7,180,0.659012,-0.327742,-8.627375
7,181,0.659012,0.060074,-5.945489
7,182,0.659012,0.174359,-4.034459
7,183,0.659012,0.272460,-2.985495
7,184,0.659012,0.143295,-4.274796
7,185,0.659012,0.413760,-1.224307
7,186,0.659012,0.420000,-1.136863
7,187,0.659012,0.384428,-1.842721
7,188,0.659012,0.185453,-6.073396
7,189,0.659012,0.361110,-2.372422
7,190,0.659012,0.521795,0.203718
7,191,0.659012,-0.151497,-5.212350
7,192,0.659012,0.010458,-3.729850
7,193,0.659012,-0.094775,-5.703265
7,194,0.659012,0.296329,-4.016631
7,195,0.659012,0.324418,-3.333506
7,196,0.659012,-0.419005,-5.125654
7,197,0.659012,0.071991,-4.456918
7,198,0.659012,0.015289,-5.398178
7,199,0.659012,0.128205,-3.689860
7,200,0.659012,0.359884,-2.995095
8,1,0.555790,-4.069513,-16.697233
8,2,0.555790,-3.036996,-12.330637
8,3,0.555790,-2.604390,-10.432044
8,4,0.556344,-1.383980,-9.597216
8,5,0.556344,-1.153481,-6.752920
8,6,0.556344,-0.757727,-6.007341
8,7,0.556344,-0.216236,-3.633063
8,8,0.556444,0.143665,-1.360653
8,9,0.556505,0.186882,-1.495057
8,10,0.556522,0.361757,-0.670460
8,11,0.556522,0.389969,-0.569173
8,12,0.556522,0.442511,0.133225
8,13,0.556522,0.449243,0.157595
8,14,0.556522,0.445951,0.074439
8,15,0.556522,0.477758,0.192155
8,16,0.556583,0.455455,0.186770
8,17,0.561403,0.506049,0.320119
8,18,0.562973,0.511054,0.312677
8,19,0.562973,0.512223,0.307741
8,20,0.563594,0.519529,0.313078
8,21,0.568417,0.504930,0.262967
8,22,0.570066,0.494561,0.220884
