ejecucion,generacion,mejor,promedio,peor
4,124,0.682166,0.678323,0.659010
4,125,0.682166,0.677815,0.644835
4,126,0.682166,0.679267,0.669692
4,127,0.682430,0.680212,0.673659
4,128,0.682430,0.679777,0.667187
4,129,0.682430,0.679571,0.655526
4,130,0.682430,0.679014,0.663398
4,131,0.682603,0.679865,0.667158
4,132,0.682603,0.679790,0.661992
4,133,0.682603,0.680545,0.671312
4,134,0.682799,0.681044,0.673075
4,135,0.683118,0.681274,0.677246
4,136,0.683118,0.680991,0.669030
4,137,0.683190,0.681023,0.673113
4,138,0.683190,0.680477,0.675811
4,139,0.683190,0.680889,0.673425
4,140,0.683190,0.681345,0.675646
4,141,0.683190,0.679634,0.611244
4,142,0.683190,0.681558,0.671653
4,143,0.683663,0.681449,0.668287
4,144,0.683663,0.680706,0.666545
4,145,0.683663,0.680621,0.672218
4,146,0.683663,0.680719,0.667404
4,147,0.683663,0.681085,0.672806
4,148,0.683663,0.681059,0.671919
4,149,0.683663,0.681602,0.670438
4,150,0.683730,0.681681,0.674627
4,151,0.683743,0.682185,0.675215
4,152,0.684246,0.682206,0.677173
4,153,0.684246,0.681858,0.672518
4,154,0.684667,0.681755,0.671335
4,155,0.684672,0.681739,0.676435
4,156,0.684690,0.680720,0.666496
4,157,0.684702,0.681154,0.672160
4,158,0.684702,0.682044,0.672210
4,159,0.684702,0.682327,0.677018
4,160,0.684808,0.682406,0.671644
4,161,0.684808,0.682498,0.671531
4,162,0.684840,0.682829,0.676244
4,163,0.684840,0.683194,0.677728
4,164,0.684841,0.682994,0.673757
4,165,0.686139,0.683424,0.676084
4,166,0.686508,0.683018,0.671994
4,167,0.686508,0.683043,0.674279
4,168,0.686508,0.683600,0.678498
4,169,0.686508,0.682258,0.667977
4,170,0.686508,0.682872,0.665543
4,171,0.686508,0.682635,0.673623
4,172,0.686554,0.682727,0.672513
4,173,0.686554,0.683096,0.674066
4,174,0.686554,0.683241,0.668822
4,175,0.686554,0.682389,0.649920
4,176,0.686554,0.683007,0.673064
4,177,0.686554,0.683017,0.669853
4,178,0.686554,0.683691,0.673424
4,179,0.686554,0.682111,0.659249
4,180,0.686554,0.682922,0.675721
4,181,0.686554,0.682810,0.671254
4,182,0.686554,0.682993,0.668045
4,183,0.686554,0.683916,0.672841
4,184,0.686572,0.683263,0.660683
4,185,0.686574,0.682951,0.668537
4,186,0.686574,0.682942,0.673504
4,187,0.686574,0.681253,0.666801
4,188,0.686574,0.683294,0.677200
4,189,0.686574,0.684160,0.679328
4,190,0.686574,0.683623,0.674204
4,191,0.686574,0.684101,0.676741
4,192,0.686574,0.684632,0.678140
4,193,0.686574,0.683939,0.665795
4,194,0.686574,0.684346,0.676988
4,195,0.686574,0.684635,0.677623
4,196,0.686574,0.683671,0.674503
4,197,0.687313,0.684963,0.679105
4,198,0.687313,0.684968,0.675626
4,199,0.687313,0.685101,0.679795
4,200,0.687313,0.684861,0.675781
5,1,0.606545,-0.304888,-1.828386
5,2,0.606545,-0.493879,-2.992619
5,3,0.606545,-0.310194,-2.960121
5,4,0.606545,-0.251474,-2.569815
5,5,0.606545,0.099958,-1.296725
5,6,0.606545,0.188243,-1.054104
5,7,0.606545,0.192591,-0.777141
5,8,0.606545,0.360056,-0.445446
5,9,0.606545,0.403252,-0.042612
5,10,0.606545,0.409498,-0.009229
5,11,0.606545,0.437750,-0.035410
5,12,0.606545,0.490081,0.117565
5,13,0.606545,0.453421,-0.120514
5,14,0.606545,0.490940,0.011877
5,15,0.606545,0.499380,-0.154279
5,16,0.606545,0.507306,0.135645
5,17,0.606545,0.521431,0.094834
5,18,0.606545,0.512526,-0.015955
5,19,0.606545,0.546565,0.474729
5,20,0.606545,0.468957,-0.023168
5,21,0.606545,0.512164,0.092275
5,22,0.606545,0.539132,0.151586
5,23,0.606545,0.524890,-0.055822
5,24,0.606545,0.518857,0.044922
5,25,0.606545,0.536814,0.202020
5,26,0.606545,0.528196,0.180007
5,27,0.606545,0.534865,0.194126
5,28,0.606545,0.533830,0.150533
5,29,0.606545,0.532574,-0.283528
5,30,0.606545,0.537400,0.195031
5,31,0.606545,0.520014,0.037435
5,32,0.606545,0.539591,0.219284
5,33,0.606545,0.546477,0.204628
5,34,0.612639,0.533058,0.098922
5,35,0.612639,0.544183,0.238470
5,36,0.612639,0.526650,-0.036000
5,37,0.612639,0.560836,0.281934
5,38,0.612639,0.526566,0.191112
5,39,0.612639,0.539599,0.159642
5,40,0.612639,0.548519,0.242697
5,41,0.612639,0.523677,0.042156
5,42,0.612639,0.556804,0.341361
5,43,0.612796,0.556377,0.104955
5,44,0.612796,0.555444,0.229467
5,45,0.612796,0.576983,0.520618
5,46,0.612796,0.577497,0.528439
5,47,0.612796,0.580385,0.516949
5,48,0.612796,0.585154,0.541063
5,49,0.614103,0.585236,0.534869
5,50,0.614103,0.590657,0.555452
5,51,0.619791,0.589753,0.564639
5,52,0.619791,0.590146,0.554770
5,53,0.627245,0.590124,0.482347
5,54,0.627245,0.596731,0.571772
5,55,0.627245,0.596736,0.551703
5,56,0.628523,0.601691,0.555780
5,57,0.628523,0.604909,0.553479
5,58,0.628523,0.607272,0.579035
5,59,0.628523,0.609070,0.575505
5,60,0.629398,0.611320,0.569143
5,61,0.631768,0.610606,0.558767
5,62,0.631768,0.612648,0.546939
5,63,0.636785,0.616016,0.575724
5,64,0.636785,0.619862,0.591830
5,65,0.639931,0.622448,0.591736
5,66,0.639931,0.624181,0.600597
5,67,0.651620,0.623911,0.593815
5,68,0.651620,0.625296,0.583371
5,69,0.651620,0.623542,0.559566
5,70,0.651620,0.627012,0.592159
5,71,0.651620,0.628613,0.546793
5,72,0.651620,0.631324,0.596271
5,73,0.651620,0.637205,0.613538
5,74,0.651620,0.636826,0.595939
5,75,0.654335,0.637010,0.586372
5,76,0.654335,0.637830,0.577183
5,77,0.654335,0.641178,0.603014
5,78,0.654708,0.643150,0.617998
5,79,0.656302,0.645522,0.612880
5,80,0.656302,0.647178,0.629102
5,81,0.658156,0.646151,0.616794
5,82,0.658156,0.647258,0.621989
5,83,0.658156,0.646853,0.620544
5,84,0.658156,0.645648,0.606197
5,85,0.658292,0.644340,0.590886
5,86,0.658292,0.645869,0.611372
5,87,0.658292,0.647261,0.616478
5,88,0.660156,0.645693,0.594575
5,89,0.660156,0.644994,0.588755
5,90,0.660156,0.648219,0.610492
5,91,0.662263,0.648498,0.610893
5,92,0.662263,0.650764,0.622529
5,93,0.663032,0.653524,0.633961
5,94,0.663191,0.654743,0.623091
5,95,0.663308,0.654985,0.626640
5,96,0.663308,0.653964,0.629228
5,97,0.663308,0.655273,0.632848
5,98,0.663364,0.654274,0.623760
5,99,0.663439,0.655482,0.632901
5,100,0.666190,0.657322,0.634448
5,101,0.666190,0.656838,0.643509
5,102,0.666190,0.656805,0.643285
5,103,0.666190,0.657027,0.634018
5,104,0.666190,0.657880,0.627520
5,105,0.666190,0.658323,0.643354
5,106,0.666231,0.659567,0.630195
5,107,0.666250,0.660983,0.643205
5,108,0.666628,0.660594,0.634147
5,109,0.666628,0.661858,0.646392
5,110,0.668943,0.662550,0.648180
5,111,0.669488,0.662949,0.647820
5,112,0.669926,0.662749,0.644178
5,113,0.669926,0.660145,0.631220
5,114,0.670771,0.663701,0.645571
5,115,0.670771,0.660244,0.618953
5,116,0.670771,0.661016,0.628830
5,117,0.671966,0.662545,0.631344
5,118,0.671966,0.662845,0.645077
5,119,0.671966,0.662582,0.641223
5,120,0.671966,0.664572,0.649755
5,121,0.673773,0.666489,0.652761
5,122,0.673773,0.667011,0.651150
5,123,0.673970,0.667729,0.646067
5,124,0.673970,0.668524,0.651052
5,125,0.673970,0.669335,0.658770
5,126,0.673970,0.668764,0.657934
5,127,0.673970,0.668516,0.656476
5,128,0.674371,0.668474,0.645966
5,129,0.675264,0.669048,0.649801
5,130,0.675264,0.670221,0.652993
5,131,0.675264,0.670712,0.653310
5,132,0.675669,0.671013,0.655330
5,133,0.675669,0.670392,0.659479
5,134,0.675669,0.670306,0.653191
5,135,0.675674,0.668432,0.642769
5,136,0.676028,0.670006,0.655834
5,137,0.676028,0.670031,0.652283
5,138,0.677322,0.669684,0.643465
5,139,0.677322,0.670322,0.647224
5,140,0.677322,0.670664,0.655097
5,141,0.677508,0.671517,0.655355
5,142,0.682553,0.672924,0.658721
5,143,0.682553,0.670214,0.613422
5,144,0.682553,0.668877,0.578280
5,145,0.683365,0.669643,0.620394
5,146,0.683587,0.670209,0.620827
5,147,0.683587,0.667173,0.617832
5,148,0.683587,0.666151,0.604993
5,149,0.683711,0.666365,0.613816
5,150,0.683711,0.668766,0.627637
5,151,0.683711,0.666137,0.617200
5,152,0.683711,0.668008,0.644912
5,153,0.684314,0.669810,0.641006
5,154,0.684314,0.668084,0.618158
5,155,0.684314,0.669425,0.622236
5,156,0.684314,0.671703,0.637649
5,157,0.684314,0.670741,0.646735
5,158,0.684314,0.672222,0.641993
5,159,0.684314,0.672629,0.645448
5,160,0.684314,0.675180,0.653822
5,161,0.684397,0.675459,0.654985
5,162,0.684404,0.675926,0.656723
5,163,0.684404,0.677482,0.660545
5,164,0.685357,0.678649,0.669859
5,165,0.685357,0.678790,0.653870
5,166,0.685357,0.677843,0.655639
5,167,0.685357,0.679096,0.646263
5,168,0.685357,0.679730,0.664861
5,169,0.685357,0.680924,0.669826
5,170,0.686323,0.681427,0.669911
5,171,0.686323,0.680882,0.661770
5,172,0.686323,0.682373,0.674904
5,173,0.686323,0.682793,0.674471
5,174,0.686789,0.682242,0.663152
5,175,0.686863,0.682573,0.673821
5,176,0.686863,0.683536,0.676381
5,177,0.686863,0.682408,0.668937
5,178,0.686863,0.681552,0.656456
5,179,0.686934,0.683633,0.670944
5,180,0.687132,0.683914,0.674699
5,181,0.687267,0.684030,0.674589
5,182,0.687388,0.684086,0.668727
5,183,0.687388,0.684634,0.672742
5,184,0.687420,0.685406,0.678702
5,185,0.687420,0.685463,0.680473
5,186,0.687959,0.685315,0.679956
5,187,0.687959,0.684327,0.668258
5,188,0.688448,0.685375,0.677754
5,189,0.688448,0.684623,0.673016
5,190,0.688448,0.685077,0.674042
5,191,0.688448,0.684675,0.671543
5,192,0.688474,0.685779,0.679517
5,193,0.688474,0.686123,0.677406
5,194,0.688474,0.685452,0.678873
5,195,0.688474,0.684430,0.673618
5,196,0.688628,0.684479,0.666494
5,197,0.688628,0.684776,0.663034
5,198,0.688685,0.684981,0.661741
5,199,0.688807,0.685473,0.672710
5,200,0.688807,0.685382,0.669179
6,1,0.620991,-0.793125,-4.326489
6,2,0.620991,-0.814031,-5.368847
6,3,0.620991,-0.548084,-3.929780
6,4,0.620991,-0.294811,-2.378059
6,5,0.620991,-0.184281,-2.641980
6,6,0.620991,-0.010531,-1.377965
6,7,0.620991,0.016300,-2.585626
6,8,0.620991,0.156220,-2.034384
6,9,0.624059,0.271579,-1.309212
6,10,0.624059,0.187717,-1.188744
6,11,0.624059,0.323813,-0.680716
6,12,0.624059,0.371051,-0.871952
6,13,0.624059,0.453813,-0.191875
6,14,0.624059,0.363278,-0.973730
6,15,0.625327,0.459777,-0.287151
6,16,0.625327,0.367973,-0.971803
6,17,0.625327,0.414928,-0.622787
6,18,0.625327,0.466903,0.101530
6,19,0.625327,0.452767,-0.760725
6,20,0.625327,0.439710,-0.234915
6,21,0.625327,0.418033,-0.720190
6,22,0.626413,0.453268,-0.440533
6,23,0.626413,0.439819,-0.203584
6,24,0.626413,0.384460,-1.670309
6,25,0.626413,0.457642,-0.534797
6,26,0.626413,0.462760,-0.311169
6,27,0.626413,0.461326,-0.397952
6,28,0.626413,0.474864,-0.062826
6,29,0.626413,0.469953,-0.170756
6,30,0.626413,0.515106,0.472185
6,31,0.628747,0.380341,-0.512283
6,32,0.628747,0.411225,-0.571012
6,33,0.628747,0.468485,-0.157261
6,34,0.628747,0.438254,-0.397902
6,35,0.628747,0.426741,-0.243099
6,36,0.629551,0.484457,-0.208908
6,37,0.629551,0.470864,-0.386286
6,38,0.629551,0.433231,-0.228099
6,39,0.629551,0.402319,-0.427264
6,40,0.629693,0.478322,-0.186325
6,41,0.629693,0.427740,-0.480902
6,42,0.629693,0.446050,-0.317728
6,43,0.629693,0.473541,-0.199365
6,44,0.629693,0.473481,-0.267686
6,45,0.629693,0.479025,-0.403906
6,46,0.629693,0.498141,-0.618067
6,47,0.629693,0.390208,-1.012885
6,48,0.629693,0.513876,0.249989
6,49,0.629693,0.442951,-0.301984
6,50,0.629693,0.484163,-0.126403
6,51,0.629693,0.494896,-0.181423
6,52,0.629693,0.492736,0.016675
6,53,0.629693,0.493060,0.068798
6,54,0.629693,0.489671,-0.070068
6,55,0.629693,0.504002,-0.053980
6,56,0.629693,0.489595,-0.217815
6,57,0.630068,0.514371,0.006620
6,58,0.630068,0.424909,-0.873572
6,59,0.630068,0.482525,-0.113113
6,60,0.630068,0.497102,-0.273932
6,61,0.630068,0.480278,-0.239778
6,62,0.630068,0.465954,-0.382129
6,63,0.630068,0.500680,0.018588
6,64,0.630068,0.523830,0.371418
6,65,0.630068,0.497526,-0.072523
6,66,0.630068,0.399128,-1.173327
6,67,0.638275,0.462087,-0.352527
6,68,0.638275,0.446353,-0.848541
6,69,0.638275,0.515014,0.094858
6,70,0.638275,0.518392,0.103011
6,71,0.638275,0.520590,-0.017844
6,72,0.638275,0.507816,-0.380982
6,73,0.638275,0.524024,0.171038
6,74,0.640777,0.498146,0.006349
6,75,0.640777,0.414618,-0.122555
6,76,0.640777,0.498465,-0.058240
6,77,0.640777,0.493566,-0.223786
6,78,0.640777,0.521892,0.129110
6,79,0.646757,0.551579,0.485323
6,80,0.646757,0.469428,-0.060060
6,81,0.646757,0.520317,0.074083
6,82,0.646757,0.529563,0.139378
6,83,0.646757,0.547777,0.290304
6,84,0.647233,0.530391,0.066209
6,85,0.647233,0.435531,-0.103097
6,86,0.647233,0.509405,-0.044776
6,87,0.647233,0.531312,0.173043
6,88,0.647233,0.544453,-0.054143
6,89,0.647233,0.497169,0.055844
6,90,0.647233,0.539637,0.176483
6,91,0.647233,0.546046,0.283276
6,92,0.647233,0.544870,-0.264317
6,93,0.647233,0.531082,0.027720
6,94,0.647233,0.556224,0.389260
6,95,0.647233,0.502561,0.077548
6,96,0.648150,0.532246,0.198892
6,97,0.648150,0.443988,0.027051
6,98,0.648150,0.498085,-0.035774
6,99,0.648150,0.533555,0.140293
6,100,0.648150,0.551718,0.304917
6,101,0.648150,0.547359,0.224431
6,102,0.648150,0.551690,0.167069
6,103,0.648150,0.554009,0.191716
6,104,0.648562,0.562526,-0.009818
6,105,0.648562,0.524493,0.044325
6,106,0.648562,0.563445,0.257724
6,107,0.648562,0.558454,0.197345
6,108,0.648562,0.551707,0.021736
6,109,0.648562,0.558571,0.321464
6,110,0.648562,0.559317,0.290356
6,111,0.648562,0.562396,0.273424
6,112,0.648562,0.533509,0.124377
6,113,0.648562,0.545065,-0.056596
6,114,0.648562,0.573796,0.475307
6,115,0.648562,0.553003,0.237275
6,116,0.648562,0.557245,0.232920
6,117,0.648562,0.567824,0.167800
6,118,0.648562,0.561371,0.217648
6,119,0.648562,0.562619,0.106259
6,120,0.650268,0.573994,0.330585
6,121,0.650268,0.532749,-0.009689
6,122,0.650268,0.561256,0.230803
6,123,0.650268,0.568658,0.283383
6,124,0.650268,0.590271,0.528617
6,125,0.650268,0.569677,0.284628
6,126,0.650268,0.538645,0.080252
6,127,0.650268,0.559939,0.291694
6,128,0.650268,0.567710,0.202702
6,129,0.650268,0.579148,0.382243
6,130,0.650268,0.575536,0.270137
6,131,0.650268,0.579048,0.250281
6,132,0.650268,0.579231,0.318226
6,133,0.650268,0.585478,0.421996
6,134,0.650268,0.569276,0.175762
6,135,0.650268,0.566081,0.237779
6,136,0.650268,0.579492,0.254951
6,137,0.650268,0.578446,0.204042
6,138,0.650268,0.576584,0.329851
6,139,0.650268,0.562497,0.302472
6,140,0.650268,0.573574,0.273888
6,141,0.650268,0.580028,0.402099
6,142,0.650268,0.591557,0.441271
6,143,0.650268,0.590538,0.328043
6,144,0.650268,0.593546,0.267248
6,145,0.657239,0.605588,0.452373
6,146,0.657239,0.589030,0.322602
6,147,0.658042,0.603330,0.323088
6,148,0.658042,0.586194,0.237380
6,149,0.658042,0.595909,0.292563
6,150,0.658042,0.614299,0.514597
6,151,0.658042,0.611344,0.431474
6,152,0.658042,0.612228,0.494702
6,153,0.658042,0.610498,0.311203
6,154,0.658042,0.611984,0.465929
6,155,0.658042,0.624119,0.401122
6,156,0.658042,0.609438,0.437883
6,157,0.658042,0.616389,0.439659
6,158,0.658042,0.626074,0.502480
6,159,0.658042,0.622498,0.265605
6,160,0.658042,0.616404,0.363290
6,161,0.658042,0.621769,0.435448
6,162,0.658042,0.616022,0.285403
6,163,0.658042,0.621219,0.235308
6,164,0.658233,0.623542,0.438540
6,165,0.660859,0.622481,0.420583
6,166,0.660859,0.595908,0.288376
6,167,0.660859,0.563117,0.303310
6,168,0.660859,0.596990,0.319259
6,169,0.660859,0.616022,0.389253
6,170,0.660859,0.632368,0.521696
6,171,0.661269,0.639445,0.581369
6,172,0.661269,0.644911,0.595713
6,173,0.661269,0.646826,0.612529
6,174,0.661693,0.649856,0.623877
6,175,0.661693,0.646679,0.614440
6,176,0.661693,0.644151,0.593738
6,177,0.661693,0.650296,0.618533
6,178,0.662415,0.650433,0.628758
6,179,0.664130,0.649829,0.621899
6,180,0.665277,0.646536,0.569860
6,181,0.666025,0.644007,0.531017
6,182,0.666025,0.649289,0.607096
6,183,0.666025,0.648829,0.602537
6,184,0.666025,0.649913,0.604695
6,185,0.666025,0.646280,0.568581
6,186,0.667325,0.651738,0.625878
6,187,0.667325,0.644581,0.483859
6,188,0.667325,0.648491,0.586743
6,189,0.667325,0.642715,0.578776
6,190,0.667325,0.644836,0.602299
6,191,0.668323,0.651818,0.609650
6,192,0.668323,0.653105,0.629774
6,193,0.668755,0.652319,0.606490
6,194,0.668755,0.655162,0.617493
6,195,0.668755,0.640697,0.525325
6,196,0.669899,0.641435,0.543817
6,197,0.669899,0.649782,0.589433
6,198,0.669899,0.655004,0.627759
6,199,0.669899,0.655925,0.615557
6,200,0.669899,0.658129,0.631589
7,1,0.634488,-0.507741,-2.472183
7,2,0.634488,-0.253395,-1.977398
7,3,0.636828,-0.370687,-2.974651
7,4,0.636828,-0.275060,-2.763378
7,5,0.636828,-0.025515,-2.533224
7,6,0.636828,0.168173,-1.662712
7,7,0.636828,0.317808,-0.541495
7,8,0.636828,0.357575,-0.401888
7,9,0.636828,0.392711,-0.192419
7,10,0.636828,0.436591,-0.018889
7,11,0.637820,0.454949,0.008855
7,12,0.637820,0.441646,0.048073
7,13,0.637820,0.492022,0.238573
7,14,0.637820,0.484304,0.187438
7,15,0.637820,0.462554,0.104043
7,16,0.637820,0.477436,0.153225
7,17,0.637820,0.502092,0.142083
7,18,0.637820,0.494903,0.233619
7,19,0.637820,0.517882,0.202304
7,20,0.637820,0.536351,0.300803
7,21,0.637820,0.544195,0.347832
7,22,0.637820,0.570642,0.388266
7,23,0.637820,0.569384,0.396487
7,24,0.637820,0.582706,0.411366
7,25,0.637820,0.593204,0.532047
7,26,0.637820,0.590981,0.500803
7,27,0.638189,0.598664,0.516940
7,28,0.638278,0.596509,0.437808
7,29,0.638278,0.599878,0.547627
7,30,0.638440,0.603234,0.460139
7,31,0.638440,0.616246,0.551849
7,32,0.639066,0.615467,0.537059
7,33,0.639495,0.621325,0.573685
7,34,0.639495,0.623931,0.585458
7,35,0.641195,0.628209,0.589329
7,36,0.641195,0.627077,0.591352
7,37,0.641195,0.627339,0.575300
7,38,0.643452,0.622988,0.531639
7,39,0.643452,0.631518,0.601768
7,40,0.643452,0.629925,0.598148
7,41,0.643452,0.631883,0.609781
7,42,0.643452,0.632048,0.601246
7,43,0.643452,0.632302,0.610211
7,44,0.643452,0.633875,0.609409
7,45,0.643915,0.634649,0.605411
7,46,0.644598,0.634831,0.610675
7,47,0.645164,0.634769,0.610205
7,48,0.645199,0.634678,0.606664
7,49,0.646419,0.636395,0.613035
7,50,0.651608,0.638435,0.618805
7,51,0.651608,0.635501,0.615667
7,52,0.651608,0.637129,0.612034
7,53,0.651608,0.634872,0.572236
7,54,0.651608,0.636503,0.605016
7,55,0.651608,0.637209,0.612503
7,56,0.651608,0.637437,0.608340
7,57,0.652213,0.634734,0.566275
7,58,0.652213,0.639388,0.604867
7,59,0.652213,0.638904,0.601761
7,60,0.652213,0.637434,0.586508
7,61,0.652384,0.640733,0.617111
7,62,0.652384,0.641699,0.569257
7,63,0.653721,0.642782,0.616705
7,64,0.653721,0.644145,0.624977
7,65,0.653721,0.640831,0.585865
7,66,0.656258,0.640505,0.597400
7,67,0.656258,0.641085,0.579088
7,68,0.656258,0.642142,0.609248
7,69,0.656258,0.644448,0.617566
7,70,0.657052,0.645432,0.608971
7,71,0.660960,0.645461,0.613747
7,72,0.660960,0.647517,0.613673
7,73,0.660960,0.648427,0.613747
7,74,0.660960,0.641909,0.574658
7,75,0.660960,0.646054,0.601344
7,76,0.662878,0.642525,0.558045
7,77,0.664898,0.645962,0.611256
7,78,0.664898,0.644873,0.586863
7,79,0.664898,0.649235,0.627246
7,80,0.664898,0.646205,0.605509
7,81,0.664898,0.650170,0.616578
7,82,0.664898,0.649990,0.617682
7,83,0.664898,0.653101,0.616236
7,84,0.664898,0.653207,0.633658
7,85,0.667234,0.650887,0.607245
7,86,0.667234,0.650914,0.621341
7,87,0.667234,0.649792,0.590197
7,88,0.667234,0.651458,0.605732
7,89,0.667234,0.653550,0.617009
7,90,0.667261,0.653931,0.617084
7,91,0.667336,0.655795,0.612459
7,92,0.667531,0.659665,0.633993
7,93,0.667531,0.659088,0.640425
7,94,0.668546,0.659538,0.632149
7,95,0.668546,0.659779,0.644463
7,96,0.670373,0.661311,0.639294
7,97,0.670373,0.661118,0.638139
7,98,0.670373,0.660372,0.632192
7,99,0.670638,0.662006,0.629144
7,100,0.670638,0.661373,0.626188
7,101,0.671760,0.662128,0.613549
7,102,0.672488,0.664473,0.650186
7,103,0.672488,0.664729,0.641036
7,104,0.677475,0.665313,0.651184
7,105,0.677475,0.663122,0.639855
7,106,0.677475,0.662786,0.626709
7,107,0.677475,0.663947,0.635654
7,108,0.677475,0.665051,0.639432
7,109,0.681667,0.666444,0.645440
7,110,0.681667,0.665653,0.627885
7,111,0.681667,0.668122,0.631716
7,112,0.683077,0.669212,0.639523
7,113,0.685481,0.666725,0.638140
7,114,0.685481,0.665751,0.640152
7,115,0.685481,0.666783,0.635645
7,116,0.685481,0.666880,0.618044
7,117,0.685481,0.666667,0.603800
7,118,0.685481,0.666743,0.634348
7,119,0.685481,0.670784,0.645353
7,120,0.685481,0.669371,0.645447
7,121,0.685481,0.671442,0.651489
7,122,0.685481,0.668870,0.629588
7,123,0.685481,0.667619,0.628777
7,124,0.685481,0.668015,0.624061
7,125,0.685481,0.669065,0.637661
7,126,0.685481,0.670945,0.640152
7,127,0.685481,0.669855,0.632415
7,128,0.685481,0.668077,0.594301
7,129,0.685481,0.673976,0.650846
7,130,0.685481,0.672762,0.634854
7,131,0.685481,0.674539,0.655306
7,132,0.685481,0.676055,0.656964
7,133,0.685481,0.675223,0.651463
7,134,0.685481,0.675440,0.642391
7,135,0.685481,0.675514,0.645947
7,136,0.685491,0.676398,0.647024
7,137,0.686285,0.676589,0.644071
7,138,0.686285,0.678169,0.657820
7,139,0.686285,0.678676,0.654581
7,140,0.686285,0.679390,0.656447
7,141,0.686285,0.679304,0.659181
7,142,0.686285,0.681328,0.672197
7,143,0.686285,0.680913,0.661317
7,144,0.686285,0.678821,0.642636
7,145,0.686285,0.681535,0.668443
7,146,0.686294,0.681912,0.660607
7,147,0.686620,0.681623,0.650289
7,148,0.687099,0.682747,0.672507
7,149,0.687377,0.681477,0.665490
7,150,0.687377,0.680720,0.658697
7,151,0.687377,0.682746,0.665006
7,152,0.687377,0.684027,0.675246
7,153,0.687377,0.683643,0.674753
7,154,0.687555,0.683293,0.658863
7,155,0.687555,0.683712,0.665325
7,156,0.687603,0.685489,0.671686
7,157,0.687726,0.686165,0.681561
7,158,0.687760,0.684134,0.663240
7,159,0.688126,0.685737,0.675593
7,160,0.688505,0.685951,0.676587
7,161,0.688505,0.685775,0.669311
7,162,0.688505,0.686476,0.681941
7,163,0.688712,0.686742,0.683650
7,164,0.688712,0.685826,0.673037
7,165,0.688712,0.686466,0.681329
7,166,0.688712,0.685992,0.673862
7,167,0.688989,0.685511,0.676130
7,168,0.688989,0.685565,0.676127
7,169,0.688989,0.684948,0.668120
7,170,0.689001,0.686155,0.678678
7,171,0.689001,0.686563,0.679505
7,172,0.689179,0.686294,0.676236
7,173,0.689179,0.685212,0.674235
7,174,0.689633,0.685941,0.676656
7,175,0.689724,0.685641,0.669940
7,176,0.689724,0.686138,0.666896
7,177,0.690301,0.686864,0.676533
7,178,0.690301,0.687011,0.677906
7,179,0.690301,0.687336,0.680155
7,180,0.690479,0.687476,0.678395
7,181,0.690479,0.687123,0.675783
7,182,0.690662,0.687128,0.677491
7,183,0.690662,0.686815,0.678626
7,184,0.690662,0.687102,0.676037
7,185,0.690662,0.687372,0.677109
7,186,0.690662,0.686423,0.667702
7,187,0.690662,0.687783,0.673835
7,188,0.691238,0.687576,0.671150
7,189,0.691238,0.687228,0.675504
7,190,0.691238,0.686977,0.675893
7,191,0.691238,0.686764,0.664760
7,192,0.691238,0.686855,0.674997
7,193,0.691238,0.686715,0.668665
7,194,0.691238,0.686599,0.667358
7,195,0.691238,0.687544,0.681274
7,196,0.691384,0.687630,0.680661
7,197,0.691384,0.687680,0.666595
7,198,0.691384,0.686668,0.660753
7,199,0.691384,0.688138,0.668760
7,200,0.691384,0.687949,0.679174
8,1,0.632786,-0.343828,-2.721359
8,2,0.632786,-0.360770,-3.826119
8,3,0.632786,-0.036842,-2.158824
8,4,0.635997,0.139377,-1.589839
8,5,0.635997,0.250020,-0.566309
8,6,0.635997,0.291544,-0.787963
8,7,0.638463,0.344491,-0.657191
8,8,0.638463,0.355036,-0.379471
8,9,0.639655,0.368428,-0.371456
8,10,0.639655,0.419819,-0.265928
8,11,0.647562,0.421357,-0.322095
8,12,0.647562,0.428100,-0.127445
8,13,0.651158,0.460953,0.057140
8,14,0.654820,0.481743,-0.091940
8,15,0.654820,0.476588,0.071663
8,16,0.658197,0.549974,0.208075
8,17,0.658197,0.592748,0.330576
8,18,0.663290,0.611000,0.493345
8,19,0.663429,0.621982,0.497953
8,20,0.663429,0.627476,0.539623
8,21,0.663429,0.634813,0.561692
8,22,0.663623,0.633472,0.560841
8,23,0.663623,0.637441,0.552049
8,24,0.678892,0.640426,0.569508
8,25,0.678892,0.647796,0.621902
8,26,0.679035,0.651198,0.617471
8,27,0.679035,0.652295,0.619076
8,28,0.679035,0.653935,0.611051
8,29,0.679333,0.655796,0.617249
8,30,0.679333,0.659063,0.626959
8,31,0.679333,0.660529,0.611506
8,32,0.681023,0.664960,0.625531
8,33,0.681726,0.668466,0.632711
8,34,0.681726,0.671931,0.641750
8,35,0.683987,0.671736,0.644632
8,36,0.683987,0.672099,0.636890
8,37,0.683987,0.675545,0.653125
8,38,0.683987,0.676450,0.665340
8,39,0.683987,0.676508,0.645192
8,40,0.683987,0.677066,0.663575
8,41,0.683987,0.677205,0.651855
8,42,0.684787,0.676912,0.649858
8,43,0.684787,0.677996,0.649479
8,44,0.685470,0.676875,0.648662
8,45,0.685774,0.678077,0.643998
8,46,0.685931,0.679337,0.665118
8,47,0.685931,0.679684,0.660503
8,48,0.685931,0.679327,0.655485
8,49,0.685931,0.679552,0.650019
8,50,0.685982,0.681046,0.659403
8,51,0.689758,0.681236,0.669330
