ejecucion,generacion,mejor,promedio,peor
4,34,-0.002924,-0.118858,-0.591311
4,35,-0.002924,-0.186262,-1.066886
4,36,-0.002924,-0.157165,-1.278659
4,37,-0.002924,-0.175635,-1.152143
4,38,-0.002924,-0.147410,-0.869909
4,39,-0.002924,-0.134538,-0.890512
4,40,-0.002924,-0.108886,-1.430133
4,41,-0.002924,-0.103089,-0.805306
4,42,-0.002924,-0.103463,-1.142181
4,43,-0.002924,-0.065624,-0.524107
4,44,-0.002924,-0.114232,-1.398757
4,45,-0.002924,-0.111505,-0.666849
4,46,-0.002924,-0.093461,-0.885129
4,47,-0.002924,-0.099524,-1.024704
4,48,-0.002924,-0.080502,-0.620779
4,49,-0.002924,-0.109574,-1.082884
4,50,-0.002924,-0.106025,-0.617543
4,51,-0.002924,-0.082771,-0.566930
4,52,-0.002924,-0.153747,-0.788601
4,53,-0.002924,-0.130420,-0.861068
4,54,-0.002924,-0.100915,-0.629093
4,55,-0.002924,-0.099319,-0.657948
4,56,-0.002924,-0.160247,-1.066158
4,57,-0.002924,-0.116804,-0.736451
4,58,-0.002924,-0.098049,-0.674876
4,59,-0.002924,-0.108122,-0.857643
4,60,-0.002924,-0.106467,-0.791382
4,61,-0.002924,-0.142384,-1.222009
4,62,-0.002924,-0.253181,-6.972278
4,63,-0.002924,-0.084439,-0.425521
4,64,-0.002924,-0.065724,-0.520747
4,65,-0.002924,-0.091539,-0.874774
4,66,-0.002924,-0.100942,-0.946882
4,67,-0.002924,-0.117743,-1.267163
4,68,-0.002924,-0.130098,-1.208505
4,69,-0.002924,-0.100939,-0.999004
4,70,-0.002924,-0.082955,-0.550699
4,71,-0.002924,-0.118206,-1.348059
4,72,-0.002924,-0.087327,-0.845044
4,73,-0.002924,-0.090337,-0.697585
4,74,-0.002924,-0.112903,-1.252559
4,75,-0.002924,-0.077984,-0.903293
4,76,-0.002924,-0.129245,-2.764279
4,77,-0.002879,-0.095224,-0.524659
4,78,-0.002879,-0.111201,-0.811772
4,79,-0.002879,-0.059485,-0.250970
4,80,-0.002879,-0.065921,-0.310493
4,81,-0.002879,-0.075162,-0.334939
4,82,-0.002879,-0.086286,-0.381603
4,83,-0.002879,-0.108565,-0.465774
4,84,-0.002879,-0.085876,-0.274378
4,85,-0.002879,-0.075868,-0.369136
4,86,-0.002879,-0.062101,-0.238676
4,87,-0.002879,-0.059299,-0.196084
4,88,-0.002879,-0.061634,-0.283296
4,89,-0.002879,-0.055089,-0.202170
4,90,-0.002879,-0.075921,-0.615649
4,91,-0.002879,-0.048301,-0.204233
4,92,-0.002879,-0.049311,-0.210154
4,93,-0.002879,-0.057460,-0.271813
4,94,-0.002879,-0.053974,-0.203009
4,95,-0.002879,-0.077800,-0.268013
4,96,-0.002488,-0.068183,-0.208249
4,97,-0.002488,-0.047240,-0.290576
4,98,-0.002488,-0.050300,-0.299998
4,99,-0.002488,-0.043569,-0.215219
4,100,-0.002488,-0.042149,-0.166154
4,101,-0.002488,-0.043372,-0.181969
4,102,-0.002488,-0.063792,-0.332405
4,103,-0.002488,-0.060196,-0.315305
4,104,-0.002488,-0.063046,-0.349393
4,105,-0.002488,-0.054324,-0.204981
4,106,-0.002426,-0.048440,-0.214280
4,107,-0.002426,-0.054130,-0.281262
4,108,-0.002426,-0.053901,-0.224756
4,109,-0.002426,-0.062197,-0.286330
4,110,-0.002426,-0.036033,-0.195718
4,111,-0.002318,-0.041505,-0.161765
4,112,-0.002318,-0.046777,-0.219704
4,113,-0.002318,-0.052167,-0.298688
4,114,-0.002318,-0.044596,-0.250423
4,115,-0.002318,-0.053299,-0.199473
4,116,-0.002318,-0.079703,-1.058036
4,117,-0.002318,-0.052534,-0.253849
4,118,-0.002318,-0.069716,-0.338153
4,119,-0.002318,-0.064478,-0.229753
4,120,-0.002318,-0.073154,-0.345045
4,121,-0.002318,-0.072210,-0.282422
4,122,-0.002318,-0.071308,-0.421439
4,123,-0.002285,-0.078956,-0.521627
4,124,-0.002285,-0.086559,-0.327865
4,125,-0.002285,-0.061198,-0.258262
4,126,-0.002285,-0.049880,-0.158980
4,127,-0.002285,-0.050671,-0.279095
4,128,-0.002285,-0.035788,-0.122071
4,129,-0.002285,-0.041298,-0.204082
4,130,-0.002285,-0.037032,-0.153243
4,131,-0.002285,-0.028884,-0.152059
4,132,-0.002285,-0.026372,-0.119167
4,133,-0.002285,-0.040678,-0.147636
4,134,-0.001952,-0.051012,-0.248249
4,135,-0.001952,-0.053865,-0.154505
4,136,-0.001952,-0.048242,-0.249995
4,137,-0.001823,-0.059643,-0.279455
4,138,-0.001823,-0.063201,-0.304859
4,139,-0.001823,-0.063191,-0.410701
4,140,-0.001823,-0.059868,-0.321572
4,141,-0.001823,-0.037057,-0.141833
4,142,-0.001823,-0.044645,-0.168101
4,143,-0.001823,-0.048449,-0.350045
4,144,-0.001823,-0.037112,-0.160605
4,145,-0.001820,-0.036223,-0.271479
4,146,-0.001802,-0.035337,-0.208505
4,147,-0.001680,-0.035417,-0.183289
4,148,-0.001680,-0.045534,-0.282559
4,149,-0.001680,-0.061487,-0.290803
4,150,-0.001680,-0.045414,-0.194137
4,151,-0.001680,-0.033905,-0.138849
4,152,-0.001680,-0.027392,-0.111482
4,153,-0.001680,-0.030096,-0.148146
4,154,-0.001680,-0.036740,-0.217712
4,155,-0.001594,-0.036865,-0.121567
4,156,-0.001594,-0.036014,-0.128452
4,157,-0.001594,-0.028883,-0.116147
4,158,-0.001594,-0.031008,-0.177629
4,159,-0.001594,-0.040891,-0.219733
4,160,-0.001594,-0.039124,-0.243729
4,161,-0.001594,-0.043110,-0.325929
4,162,-0.001594,-0.024771,-0.163893
4,163,-0.001594,-0.033446,-0.180918
4,164,-0.001594,-0.033416,-0.222645
4,165,-0.001594,-0.040869,-0.350301
4,166,-0.001594,-0.038074,-0.225461
4,167,-0.001594,-0.051384,-0.248653
4,168,-0.001592,-0.061565,-0.319484
4,169,-0.001592,-0.048000,-0.205136
4,170,-0.001592,-0.037089,-0.271512
4,171,-0.001592,-0.036528,-0.218832
4,172,-0.001592,-0.024938,-0.141872
4,173,-0.001584,-0.036533,-0.169354
4,174,-0.001580,-0.041859,-0.172664
4,175,-0.001580,-0.027689,-0.170092
4,176,-0.001580,-0.017544,-0.085651
4,177,-0.001580,-0.031403,-0.147691
4,178,-0.001580,-0.022342,-0.195189
4,179,-0.001580,-0.027329,-0.147222
4,180,-0.001580,-0.025215,-0.149177
4,181,-0.001580,-0.019388,-0.077465
4,182,-0.001575,-0.019973,-0.099299
4,183,-0.001575,-0.027820,-0.163823
4,184,-0.001575,-0.022509,-0.158324
4,185,-0.001575,-0.027577,-0.254929
4,186,-0.001575,-0.030155,-0.185983
4,187,-0.001571,-0.029705,-0.154782
4,188,-0.001571,-0.023633,-0.123507
4,189,-0.001571,-0.018200,-0.102763
4,190,-0.001571,-0.016581,-0.123104
4,191,-0.001570,-0.015029,-0.079955
4,192,-0.001557,-0.020682,-0.105673
4,193,-0.001545,-0.016381,-0.089469
4,194,-0.001545,-0.011342,-0.050237
4,195,-0.001545,-0.019217,-0.106420
4,196,-0.001503,-0.020698,-0.122551
4,197,-0.001503,-0.021511,-0.074113
4,198,-0.001503,-0.030718,-0.164630
4,199,-0.001503,-0.025816,-0.198034
4,200,-0.001503,-0.020983,-0.076068
5,1,-0.003559,-4.211769,-14.922411
5,2,-0.003559,-4.909182,-19.091640
5,3,-0.003559,-3.141326,-12.315058
5,4,-0.003536,-3.093334,-15.795710
5,5,-0.003536,-2.112917,-11.875565
5,6,-0.003536,-1.719955,-6.045456
5,7,-0.003536,-1.179166,-4.283367
5,8,-0.003536,-1.056450,-4.628505
5,9,-0.003536,-0.761443,-3.964516
5,10,-0.003536,-0.500636,-2.179236
5,11,-0.003253,-0.387896,-1.735767
5,12,-0.003182,-0.338412,-1.626067
5,13,-0.003182,-0.205772,-1.177891
5,14,-0.003182,-0.146623,-0.631165
5,15,-0.003146,-0.070293,-0.252454
5,16,-0.003146,-0.065516,-0.382161
5,17,-0.003146,-0.073755,-0.482917
5,18,-0.002923,-0.064662,-0.363712
5,19,-0.002914,-0.070023,-0.437068
5,20,-0.002914,-0.060812,-0.370408
5,21,-0.002914,-0.063167,-0.416756
5,22,-0.002914,-0.054741,-0.336381
5,23,-0.002914,-0.050622,-0.197566
5,24,-0.002914,-0.068718,-0.445396
5,25,-0.002914,-0.081129,-0.489496
5,26,-0.002914,-0.047235,-0.179904
5,27,-0.002914,-0.066994,-0.283437
5,28,-0.002914,-0.074179,-0.483430
5,29,-0.002885,-0.057326,-0.250187
5,30,-0.002885,-0.067033,-0.535673
5,31,-0.002885,-0.054167,-0.233231
5,32,-0.002734,-0.103416,-0.932393
5,33,-0.002734,-0.045851,-0.165437
5,34,-0.002734,-0.047596,-0.262078
5,35,-0.002734,-0.046621,-0.206289
5,36,-0.002734,-0.042824,-0.163753
5,37,-0.002734,-0.049312,-0.183270
5,38,-0.002734,-0.055213,-0.188364
5,39,-0.002180,-0.051346,-0.188772
5,40,-0.002180,-0.044435,-0.242193
5,41,-0.002180,-0.057219,-0.250286
5,42,-0.002180,-0.075595,-0.333038
5,43,-0.002180,-0.104276,-0.466567
5,44,-0.002180,-0.083227,-0.298356
5,45,-0.002180,-0.098583,-0.539584
5,46,-0.002180,-0.065600,-0.312263
5,47,-0.002180,-0.055416,-0.288675
5,48,-0.002180,-0.055311,-0.216377
5,49,-0.002180,-0.060220,-0.258684
5,50,-0.002180,-0.055092,-0.235644
5,51,-0.002180,-0.054217,-0.206992
5,52,-0.002180,-0.054430,-0.261738
5,53,-0.002136,-0.048171,-0.272860
5,54,-0.002136,-0.042696,-0.205765
5,55,-0.002136,-0.041506,-0.166468
5,56,-0.002136,-0.039159,-0.205497
5,57,-0.002136,-0.049638,-0.253295
5,58,-0.002136,-0.049089,-0.240178
5,59,-0.002136,-0.052602,-0.276084
5,60,-0.002136,-0.040922,-0.184782
5,61,-0.002136,-0.050941,-0.230964
5,62,-0.002136,-0.044969,-0.291660
5,63,-0.002136,-0.055495,-0.283922
5,64,-0.002136,-0.056170,-0.269279
5,65,-0.002136,-0.054415,-0.286350
5,66,-0.002136,-0.041287,-0.212054
5,67,-0.002136,-0.048547,-0.252756
5,68,-0.002136,-0.050849,-0.235492
5,69,-0.002124,-0.057105,-0.237854
5,70,-0.002124,-0.057157,-0.257161
5,71,-0.002124,-0.058530,-0.205786
5,72,-0.002124,-0.048796,-0.224248
5,73,-0.002117,-0.034997,-0.198739
5,74,-0.002117,-0.034901,-0.127509
5,75,-0.002117,-0.042844,-0.163697
5,76,-0.002117,-0.044207,-0.198325
5,77,-0.002117,-0.045925,-0.207859
5,78,-0.002117,-0.052744,-0.249102
5,79,-0.002117,-0.049108,-0.146778
5,80,-0.002117,-0.032377,-0.236365
5,81,-0.002117,-0.058025,-0.352188
5,82,-0.002117,-0.055551,-0.272623
5,83,-0.002117,-0.038383,-0.167561
5,84,-0.002117,-0.033597,-0.187663
5,85,-0.002117,-0.031358,-0.148227
5,86,-0.002117,-0.032091,-0.191875
5,87,-0.002117,-0.028505,-0.120547
5,88,-0.002117,-0.057914,-0.367558
5,89,-0.002117,-0.057960,-0.321267
5,90,-0.002117,-0.054203,-0.217433
5,91,-0.002117,-0.057671,-0.280337
5,92,-0.002117,-0.057760,-0.316273
5,93,-0.002117,-0.044311,-0.275458
5,94,-0.002117,-0.050567,-0.310046
5,95,-0.002117,-0.036922,-0.164497
5,96,-0.002117,-0.029193,-0.136821
5,97,-0.002117,-0.042557,-0.163369
5,98,-0.002117,-0.041834,-0.218235
5,99,-0.002117,-0.054901,-0.364213
5,100,-0.002103,-0.052753,-0.253300
5,101,-0.002103,-0.056217,-0.281504
5,102,-0.002087,-0.056835,-0.384586
5,103,-0.002075,-0.047597,-0.218466
5,104,-0.002075,-0.044958,-0.246364
5,105,-0.002075,-0.033428,-0.153368
5,106,-0.002075,-0.037831,-0.200402
5,107,-0.002075,-0.030771,-0.092470
5,108,-0.002075,-0.042291,-0.185289
5,109,-0.002075,-0.043545,-0.196079
5,110,-0.002075,-0.046541,-0.174718
5,111,-0.002075,-0.067553,-0.329706
5,112,-0.002075,-0.059371,-0.212954
5,113,-0.002075,-0.066568,-0.362608
5,114,-0.002075,-0.041442,-0.154698
5,115,-0.002075,-0.054721,-0.328972
5,116,-0.002062,-0.040416,-0.281248
5,117,-0.002062,-0.034376,-0.174734
5,118,-0.002062,-0.051783,-0.280975
5,119,-0.002062,-0.034020,-0.182624
5,120,-0.002062,-0.038383,-0.265333
5,121,-0.002034,-0.034363,-0.197832
5,122,-0.002034,-0.041666,-0.187950
5,123,-0.002034,-0.033964,-0.154331
5,124,-0.002034,-0.047152,-0.258386
5,125,-0.002034,-0.054351,-0.211118
5,126,-0.002034,-0.034921,-0.120508
5,127,-0.002034,-0.034618,-0.143541
5,128,-0.002034,-0.038262,-0.251964
5,129,-0.002034,-0.033893,-0.147195
5,130,-0.001990,-0.032140,-0.305384
5,131,-0.001990,-0.038939,-0.163422
5,132,-0.001990,-0.044012,-0.164289
5,133,-0.001980,-0.038184,-0.268325
5,134,-0.001980,-0.030157,-0.123417
5,135,-0.001851,-0.028365,-0.156653
5,136,-0.001851,-0.037040,-0.175028
5,137,-0.001851,-0.031813,-0.133216
5,138,-0.001851,-0.036949,-0.157370
5,139,-0.001849,-0.032254,-0.238959
5,140,-0.001849,-0.035920,-0.240196
5,141,-0.001849,-0.034691,-0.161015
5,142,-0.001849,-0.041776,-0.207003
5,143,-0.001849,-0.029717,-0.090103
5,144,-0.001849,-0.049389,-0.197982
5,145,-0.001849,-0.055385,-0.214498
5,146,-0.001849,-0.053982,-0.317645
5,147,-0.001849,-0.051454,-0.198776
5,148,-0.001849,-0.050802,-0.167975
5,149,-0.001849,-0.043959,-0.235454
5,150,-0.001849,-0.046367,-0.210169
5,151,-0.001820,-0.044269,-0.184651
5,152,-0.001798,-0.045153,-0.246478
5,153,-0.001798,-0.044482,-0.284804
5,154,-0.001798,-0.030012,-0.145652
5,155,-0.001798,-0.047621,-0.445970
5,156,-0.001798,-0.030529,-0.143178
5,157,-0.001798,-0.022497,-0.104470
5,158,-0.001798,-0.019205,-0.074830
5,159,-0.001760,-0.017920,-0.072444
5,160,-0.001760,-0.023409,-0.110364
5,161,-0.001760,-0.020970,-0.125276
5,162,-0.001760,-0.023607,-0.190183
5,163,-0.001760,-0.024686,-0.085427
5,164,-0.001760,-0.025453,-0.128806
5,165,-0.001760,-0.031063,-0.192355
5,166,-0.001760,-0.037983,-0.206976
5,167,-0.001760,-0.028489,-0.120791
5,168,-0.001760,-0.023940,-0.084775
5,169,-0.001760,-0.023712,-0.177694
5,170,-0.001760,-0.027593,-0.161462
5,171,-0.001760,-0.032035,-0.350989
5,172,-0.001760,-0.027068,-0.115243
5,173,-0.001760,-0.017311,-0.097552
5,174,-0.001760,-0.031389,-0.128465
5,175,-0.001760,-0.022663,-0.096328
5,176,-0.001724,-0.020983,-0.152824
5,177,-0.001724,-0.024490,-0.141061
5,178,-0.001724,-0.026119,-0.173396
5,179,-0.001724,-0.030760,-0.154491
5,180,-0.001724,-0.029046,-0.160570
5,181,-0.001717,-0.030981,-0.193461
5,182,-0.001717,-0.032869,-0.216750
5,183,-0.001717,-0.032536,-0.159955
5,184,-0.001717,-0.030885,-0.169203
5,185,-0.001717,-0.027816,-0.262008
5,186,-0.001717,-0.032215,-0.139507
5,187,-0.001717,-0.034938,-0.282642
5,188,-0.001717,-0.031045,-0.176395
5,189,-0.001717,-0.021180,-0.093438
5,190,-0.001717,-0.031610,-0.114946
5,191,-0.001717,-0.027387,-0.104424
5,192,-0.001717,-0.030695,-0.141692
5,193,-0.001693,-0.032575,-0.147152
5,194,-0.001693,-0.028071,-0.272574
5,195,-0.001693,-0.029090,-0.146853
5,196,-0.001662,-0.022377,-0.122483
5,197,-0.001662,-0.020724,-0.080035
5,198,-0.001662,-0.028216,-0.155197
5,199,-0.001662,-0.038973,-0.119965
5,200,-0.001662,-0.037232,-0.192533
6,1,-0.004285,-2.201464,-11.799467
6,2,-0.004285,-4.393094,-13.407113
6,3,-0.004285,-3.473534,-19.307726
6,4,-0.004285,-2.409762,-12.926522
6,5,-0.004285,-1.941547,-8.072886
6,6,-0.004285,-2.083435,-12.697236
6,7,-0.002433,-1.421431,-6.570870
6,8,-0.002433,-0.878793,-4.487219
6,9,-0.002433,-0.556496,-2.715240
6,10,-0.002433,-0.460283,-2.507839
6,11,-0.002433,-0.296129,-2.179757
6,12,-0.002433,-0.225135,-1.118897
6,13,-0.002433,-0.100372,-0.382424
6,14,-0.002433,-0.159614,-0.660982
6,15,-0.002433,-0.143345,-0.511271
6,16,-0.002433,-0.155170,-0.639666
6,17,-0.002433,-0.140915,-0.827238
6,18,-0.002433,-0.169414,-1.006143
6,19,-0.002433,-0.156714,-0.807975
6,20,-0.002433,-0.163815,-0.688949
6,21,-0.002433,-0.105315,-0.426014
6,22,-0.002433,-0.078483,-0.464940
6,23,-0.002260,-0.056751,-0.239172
6,24,-0.002260,-0.067265,-0.367814
6,25,-0.002260,-0.080637,-0.275672
6,26,-0.002260,-0.047677,-0.185929
6,27,-0.002260,-0.071464,-0.262288
6,28,-0.002260,-0.072902,-0.373434
6,29,-0.002260,-0.061551,-0.264365
6,30,-0.002260,-0.079266,-0.627940
6,31,-0.002260,-0.065316,-0.285007
6,32,-0.002260,-0.065805,-0.244132
6,33,-0.002260,-0.044773,-0.185045
6,34,-0.002260,-0.066796,-0.352178
6,35,-0.002260,-0.053755,-0.434002
6,36,-0.002260,-0.044372,-0.223856
6,37,-0.002114,-0.037536,-0.146256
6,38,-0.002114,-0.048561,-0.210318
6,39,-0.002114,-0.045449,-0.220170
6,40,-0.002114,-0.047426,-0.268319
6,41,-0.002114,-0.042908,-0.185258
6,42,-0.002114,-0.045381,-0.191590
6,43,-0.002114,-0.044982,-0.169432
6,44,-0.002114,-0.058095,-0.266136
6,45,-0.002114,-0.047329,-0.258793
6,46,-0.002003,-0.042185,-0.193437
6,47,-0.002003,-0.041641,-0.178689
6,48,-0.002003,-0.045545,-0.272505
6,49,-0.002003,-0.054518,-0.190326
6,50,-0.002003,-0.073646,-0.316920
6,51,-0.002003,-0.044343,-0.191954
6,52,-0.002003,-0.048678,-0.233750
6,53,-0.001994,-0.051444,-0.247701
6,54,-0.001993,-0.064466,-0.287629
6,55,-0.001978,-0.061792,-0.290425
6,56,-0.001944,-0.057733,-0.401176
6,57,-0.001944,-0.041777,-0.228690
6,58,-0.001944,-0.050352,-0.227454
6,59,-0.001944,-0.043747,-0.356815
6,60,-0.001933,-0.047634,-0.229947
6,61,-0.001920,-0.044819,-0.229427
6,62,-0.001920,-0.070054,-0.878473
6,63,-0.001920,-0.041970,-0.144581
6,64,-0.001920,-0.034419,-0.155466
6,65,-0.001800,-0.034283,-0.127271
6,66,-0.001800,-0.036310,-0.172004
6,67,-0.001800,-0.039168,-0.239926
6,68,-0.001800,-0.037555,-0.166355
6,69,-0.001800,-0.037599,-0.204361
6,70,-0.001800,-0.067104,-0.374733
6,71,-0.001733,-0.044532,-0.216284
6,72,-0.001733,-0.054659,-0.294058
6,73,-0.001733,-0.050827,-0.297592
6,74,-0.001733,-0.050067,-0.176362
6,75,-0.001733,-0.055330,-0.287564
6,76,-0.001733,-0.035717,-0.161442
6,77,-0.001733,-0.046533,-0.196909
6,78,-0.001733,-0.041176,-0.193475
6,79,-0.001733,-0.053743,-0.211948
6,80,-0.001733,-0.047085,-0.260581
6,81,-0.001733,-0.046182,-0.215767
6,82,-0.001733,-0.060274,-0.565357
6,83,-0.001733,-0.063331,-0.250205
6,84,-0.001733,-0.064385,-0.245203
6,85,-0.001733,-0.062270,-0.223900
6,86,-0.001733,-0.066102,-0.239552
6,87,-0.001733,-0.047349,-0.247131
6,88,-0.001733,-0.056802,-0.240534
6,89,-0.001733,-0.040776,-0.229751
6,90,-0.001733,-0.043129,-0.425210
6,91,-0.001733,-0.034342,-0.120796
6,92,-0.001733,-0.042455,-0.128203
6,93,-0.001733,-0.047693,-0.228800
6,94,-0.001733,-0.059688,-0.321611
6,95,-0.001733,-0.038438,-0.169021
6,96,-0.001733,-0.031635,-0.164412
6,97,-0.001733,-0.034045,-0.182749
6,98,-0.001733,-0.029631,-0.129438
6,99,-0.001733,-0.052615,-0.360030
6,100,-0.001703,-0.034677,-0.157235
6,101,-0.001703,-0.039674,-0.149132
6,102,-0.001703,-0.046707,-0.367356
6,103,-0.001703,-0.035271,-0.163472
6,104,-0.001703,-0.044549,-0.263298
6,105,-0.001702,-0.050226,-0.202805
6,106,-0.001702,-0.042899,-0.165146
6,107,-0.001702,-0.051010,-0.253265
6,108,-0.001702,-0.054661,-0.284241
6,109,-0.001702,-0.053238,-0.258362
6,110,-0.001702,-0.039107,-0.225589
6,111,-0.001702,-0.053941,-0.287153
6,112,-0.001702,-0.035751,-0.177723
6,113,-0.001702,-0.028451,-0.117958
6,114,-0.001702,-0.036875,-0.119707
6,115,-0.001702,-0.042378,-0.228952
6,116,-0.001702,-0.037129,-0.168308
6,117,-0.001702,-0.056408,-0.269885
6,118,-0.001702,-0.036247,-0.196685
6,119,-0.001684,-0.044714,-0.231326
6,120,-0.001684,-0.047945,-0.271584
6,121,-0.001684,-0.031821,-0.116788
6,122,-0.001678,-0.044512,-0.623580
6,123,-0.001678,-0.046015,-0.243770
6,124,-0.001678,-0.037983,-0.282820
6,125,-0.001678,-0.037856,-0.240493
6,126,-0.001678,-0.031883,-0.174571
6,127,-0.001674,-0.029317,-0.149787
6,128,-0.001674,-0.030612,-0.187305
6,129,-0.001674,-0.034903,-0.158031
6,130,-0.001668,-0.042834,-0.233660
6,131,-0.001668,-0.033122,-0.181962
6,132,-0.001645,-0.022386,-0.113083
6,133,-0.001645,-0.026825,-0.097237
6,134,-0.001645,-0.030967,-0.152555
6,135,-0.001645,-0.033813,-0.219595
6,136,-0.001645,-0.027640,-0.137190
6,137,-0.001645,-0.029326,-0.200771
6,138,-0.001645,-0.030961,-0.152277
6,139,-0.001645,-0.042263,-0.241544
6,140,-0.001645,-0.045165,-0.273011
6,141,-0.001645,-0.047608,-0.189127
6,142,-0.001623,-0.043121,-0.246980
6,143,-0.001623,-0.061114,-0.293976
6,144,-0.001623,-0.079553,-0.425216
6,145,-0.001616,-0.059316,-0.434455
6,146,-0.001616,-0.031066,-0.144128
6,147,-0.001616,-0.028988,-0.151631
6,148,-0.001616,-0.031345,-0.126165
6,149,-0.001601,-0.029664,-0.157977
6,150,-0.001590,-0.028654,-0.116555
6,151,-0.001590,-0.042587,-0.329272
6,152,-0.001590,-0.029404,-0.177755
6,153,-0.001590,-0.040476,-0.268531
6,154,-0.001590,-0.041011,-0.319259
6,155,-0.001590,-0.040119,-0.351891
6,156,-0.001590,-0.044792,-0.265577
6,157,-0.001590,-0.032755,-0.160721
6,158,-0.001590,-0.032530,-0.215622
6,159,-0.001590,-0.027975,-0.181504
6,160,-0.001590,-0.043536,-0.208317
6,161,-0.001590,-0.027476,-0.168508
6,162,-0.001590,-0.038212,-0.194209
6,163,-0.001590,-0.040930,-0.143043
6,164,-0.001590,-0.040133,-0.158999
6,165,-0.001590,-0.036956,-0.161582
6,166,-0.001590,-0.035872,-0.209508
6,167,-0.001590,-0.064583,-0.330508
6,168,-0.001590,-0.045261,-0.213762
6,169,-0.001590,-0.039779,-0.150290
6,170,-0.001590,-0.028427,-0.145737
6,171,-0.001590,-0.040497,-0.176533
6,172,-0.001590,-0.041440,-0.152852
6,173,-0.001590,-0.072486,-0.490741
6,174,-0.001590,-0.052990,-0.287771
6,175,-0.001589,-0.070298,-0.494082
6,176,-0.001589,-0.087934,-0.510847
6,177,-0.001589,-0.053735,-0.279125
6,178,-0.001589,-0.059926,-0.303665
6,179,-0.001589,-0.063449,-0.275140
6,180,-0.001589,-0.055652,-0.202524
6,181,-0.001589,-0.050344,-0.243910
6,182,-0.001589,-0.061726,-0.325984
6,183,-0.001589,-0.039946,-0.184900
6,184,-0.001554,-0.048932,-0.346537
6,185,-0.001535,-0.049761,-0.192272
6,186,-0.001535,-0.065015,-0.231687
6,187,-0.001535,-0.070545,-0.471982
6,188,-0.001535,-0.061810,-0.517500
6,189,-0.001535,-0.043282,-0.173185
6,190,-0.001535,-0.029386,-0.113983
6,191,-0.001535,-0.029277,-0.164498
6,192,-0.001535,-0.025219,-0.131048
6,193,-0.001535,-0.031983,-0.099656
6,194,-0.001535,-0.045778,-0.177611
6,195,-0.001478,-0.037503,-0.171244
6,196,-0.001478,-0.036318,-0.159040
6,197,-0.001472,-0.045607,-0.258886
6,198,-0.001472,-0.029767,-0.115229
6,199,-0.001472,-0.049803,-0.520405
6,200,-0.001472,-0.043147,-0.261080
7,1,-0.004583,-4.079725,-12.304767
7,2,-0.004583,-6.072361,-18.298049
7,3,-0.004583,-6.065018,-20.807143
7,4,-0.004583,-4.757279,-16.617040
7,5,-0.004583,-3.892139,-14.842357
7,6,-0.004583,-3.058242,-22.738323
7,7,-0.004583,-2.377000,-9.189788
7,8,-0.004583,-1.485198,-8.449701
7,9,-0.004583,-0.877634,-3.599881
7,10,-0.004583,-0.696648,-2.143944
7,11,-0.004583,-0.648431,-2.285486
7,12,-0.004583,-0.633871,-2.892440
7,13,-0.004583,-0.365283,-1.682177
7,14,-0.004583,-0.351962,-4.426027
7,15,-0.004523,-0.347704,-1.969455
7,16,-0.004523,-0.308870,-1.462083
7,17,-0.004523,-0.196182,-1.061663
7,18,-0.004523,-0.192812,-0.904017
7,19,-0.004523,-0.193289,-0.717159
7,20,-0.004523,-0.157628,-0.632397
7,21,-0.004523,-0.113321,-0.337648
7,22,-0.004523,-0.120707,-0.478021
7,23,-0.004523,-0.093604,-0.510344
7,24,-0.004523,-0.138093,-0.561485
7,25,-0.004523,-0.120815,-0.521440
7,26,-0.004523,-0.100477,-0.669792
7,27,-0.004523,-0.093116,-0.305548
7,28,-0.004523,-0.081936,-0.291421
7,29,-0.004523,-0.073944,-0.265661
7,30,-0.004523,-0.094826,-0.396806
7,31,-0.004523,-0.063137,-0.273730
7,32,-0.004523,-0.045603,-0.198937
7,33,-0.004523,-0.062456,-0.155772
7,34,-0.004523,-0.065674,-0.271483
7,35,-0.004523,-0.067930,-0.300126
7,36,-0.004523,-0.058866,-0.242800
7,37,-0.004523,-0.063975,-0.396888
7,38,-0.004523,-0.048513,-0.201759
7,39,-0.004523,-0.049467,-0.265197
7,40,-0.004499,-0.043780,-0.297987
7,41,-0.004499,-0.054903,-0.314442
7,42,-0.004499,-0.046668,-0.222325
7,43,-0.004499,-0.055045,-0.217560
7,44,-0.004499,-0.058660,-0.282210
7,45,-0.004499,-0.048982,-0.252150
7,46,-0.004499,-0.068984,-0.514420
7,47,-0.004499,-0.050900,-0.241119
7,48,-0.004499,-0.048698,-0.219515
7,49,-0.004499,-0.036071,-0.157688
7,50,-0.004499,-0.035299,-0.169175
7,51,-0.004499,-0.035271,-0.117852
7,52,-0.004499,-0.035060,-0.108196
7,53,-0.004499,-0.041607,-0.217999
7,54,-0.003882,-0.042994,-0.175078
7,55,-0.003871,-0.055128,-0.440444
7,56,-0.003871,-0.069089,-0.291885
7,57,-0.003871,-0.066027,-0.289325
7,58,-0.003871,-0.080515,-0.352626
7,59,-0.003871,-0.073865,-0.310963
7,60,-0.003871,-0.069783,-0.252025
7,61,-0.003871,-0.070317,-0.297195
7,62,-0.003871,-0.063847,-0.191927
7,63,-0.003871,-0.049685,-0.193194
7,64,-0.003871,-0.060078,-0.288024
7,65,-0.003871,-0.050680,-0.238366
7,66,-0.003871,-0.052817,-0.293770
7,67,-0.003852,-0.050969,-0.346397
7,68,-0.003852,-0.066569,-0.287320
